,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.50)
131,0.001787981332638881,82.009,84.479,82.009,82.009,78.521,78.521
132,0.0026819719989583215,82.009,84.479,82.009,82.009,78.521,78.521
133,0.003575962665277762,82.009,84.479,82.009,82.009,78.521,78.521
134,0.004469953331597202,82.009,84.479,82.009,82.009,78.521,78.521
135,0.005363943997916643,82.009,84.479,82.009,82.009,78.521,78.521
136,0.006257934664236083,82.009,84.479,82.009,82.009,78.521,78.521
137,0.007151925330555524,82.009,84.479,82.009,82.009,78.521,78.521
138,0.008045915996874965,82.009,84.479,82.009,82.009,78.521,78.521
139,0.008939906663194405,82.009,84.479,82.009,82.009,78.521,78.521
140,0.009833897329513844,82.009,84.479,82.009,82.009,78.521,78.521
141,0.010727887995833286,82.009,84.479,82.009,82.009,78.521,78.521
142,0.011621878662152727,82.009,84.479,82.009,82.009,78.521,78.521
143,0.012515869328472167,82.009,84.479,82.009,82.009,78.521,78.521
144,0.013409859994791606,82.009,84.479,82.009,82.009,78.521,78.521
145,0.014303850661111048,82.009,84.479,82.009,82.009,78.521,78.521
146,0.015197841327430489,82.009,84.479,82.009,82.009,78.521,78.521
147,0.01609183199374993,82.009,84.479,82.009,82.009,78.521,78.521
148,0.01698582266006937,82.009,84.479,82.009,82.009,78.521,78.521
149,0.01787981332638881,82.009,84.479,82.009,82.009,78.521,78.521
150,0.01877380399270825,82.009,84.479,82.009,82.009,78.521,78.521
151,0.01966779465902769,82.009,84.479,82.009,82.009,78.521,78.521
152,0.02056178532534713,82.009,84.479,82.009,82.009,78.521,78.521
153,0.02145577599166657,82.009,84.479,82.009,82.009,78.521,78.521
154,0.022349766657986013,82.009,84.479,82.009,82.009,78.521,78.521
155,0.023243757324305454,82.009,84.479,82.009,82.009,78.521,78.521
156,0.024137747990624892,82.009,84.479,82.009,82.009,78.521,78.521
157,0.025031738656944334,82.009,84.479,82.009,82.009,78.521,78.521
158,0.025925729323263775,82.009,84.479,82.009,82.009,78.521,78.521
159,0.026819719989583213,82.009,84.479,82.009,82.009,78.521,78.521
160,0.027713710655902654,82.009,84.479,82.009,82.009,78.521,78.521
161,0.028607701322222095,82.009,84.479,82.009,82.009,78.521,78.521
162,0.029501691988541537,82.009,84.479,82.009,82.009,78.521,78.521
163,0.030395682654860978,82.009,84.479,82.009,82.009,78.521,78.521
164,0.03128967332118042,82.009,84.479,82.009,82.009,78.521,78.521
165,0.03218366398749986,82.009,84.479,82.009,82.009,78.521,78.521
166,0.033077654653819295,82.009,84.479,82.009,82.009,78.521,78.521
167,0.03397164532013874,82.009,84.479,82.009,82.009,78.521,78.521
168,0.03486563598645818,82.009,84.479,82.009,82.009,78.521,78.521
169,0.03575962665277762,82.009,84.479,82.009,82.009,78.521,78.521
170,0.03665361731909706,82.009,84.479,82.009,82.009,78.521,78.521
171,0.0375476079854165,82.009,84.479,82.009,82.009,78.521,78.521
172,0.03844159865173594,82.009,84.479,82.009,82.009,78.521,78.521
173,0.03933558931805538,82.009,84.479,82.009,82.009,78.521,78.521
174,0.04022957998437482,82.009,84.479,82.009,82.009,78.521,78.521
175,0.04112357065069426,82.009,84.479,82.009,82.009,78.521,78.521
176,0.0420175613170137,82.009,84.479,82.009,82.009,78.521,78.521
177,0.04291155198333314,82.009,84.479,82.009,82.009,78.521,78.521
178,0.043805542649652585,82.009,84.479,82.009,82.009,78.521,78.521
179,0.044699533315972026,82.009,84.479,82.009,82.009,78.521,78.521
180,0.04559352398229147,82.009,84.479,82.009,82.009,78.521,78.521
181,0.04648751464861091,82.009,84.479,82.009,82.009,78.521,78.521
182,0.04738150531493034,82.009,84.479,82.009,82.009,78.521,78.521
183,0.048275495981249784,82.009,84.479,82.009,82.009,78.521,78.521
184,0.049169486647569226,82.009,84.479,82.009,82.009,78.521,78.521
185,0.05006347731388867,82.009,84.479,82.009,82.009,78.521,78.521
186,0.05095746798020811,82.009,84.479,82.009,82.009,78.521,78.521
187,0.05185145864652755,82.009,84.479,82.009,82.009,78.521,78.521
188,0.05274544931284699,82.009,84.479,82.009,82.009,78.521,78.521
189,0.053639439979166426,82.009,84.479,82.009,82.009,78.521,78.521
190,0.05453343064548587,82.009,84.479,82.009,82.009,78.521,78.521
191,0.05542742131180531,82.009,84.479,82.009,82.009,78.521,78.521
192,0.05632141197812475,82.009,84.479,82.009,82.009,78.521,78.521
193,0.05721540264444419,82.009,84.479,82.009,82.009,78.521,78.521
194,0.05810939331076363,82.009,84.479,82.009,82.009,78.521,78.521
195,0.059003383977083074,82.009,84.479,82.009,82.009,78.521,78.521
196,0.059897374643402515,82.009,84.479,82.009,82.009,78.521,78.521
197,0.060791365309721956,82.009,84.479,82.009,82.009,78.521,78.521
198,0.06168535597604139,82.009,84.479,82.009,82.009,78.521,78.521
199,0.06257934664236084,82.009,84.479,82.009,82.009,78.521,78.521
200,0.06347333730868028,82.009,84.479,82.009,82.009,78.521,78.521
201,0.06436732797499972,82.009,84.479,82.009,82.009,78.521,78.521
202,0.06526131864131915,82.009,84.479,82.009,82.009,78.521,78.521
203,0.06615530930763859,82.009,84.479,82.009,82.009,78.521,78.521
204,0.06704929997395803,82.009,84.479,82.009,82.009,78.521,78.521
205,0.06794329064027747,82.009,84.479,82.009,82.009,78.521,78.521
206,0.06883728130659691,82.009,84.479,82.009,82.009,78.521,78.521
207,0.06973127197291636,82.009,84.479,82.009,82.009,78.521,78.521
208,0.0706252626392358,82.009,84.479,82.009,82.009,78.521,78.521
209,0.07151925330555524,82.009,84.479,82.009,82.009,78.521,78.521
210,0.07241324397187468,82.009,84.479,82.009,82.009,78.521,78.521
211,0.07330723463819412,82.009,84.479,82.009,82.009,78.521,78.521
212,0.07420122530451356,82.009,84.479,82.009,82.009,78.521,78.521
213,0.075095215970833,82.009,84.479,82.009,82.009,78.521,78.521
214,0.07598920663715245,82.009,84.479,82.009,82.009,78.521,78.521
215,0.07688319730347189,82.009,84.479,82.009,82.009,78.521,78.521
216,0.07777718796979133,82.009,84.479,82.009,82.009,78.521,78.521
217,0.07867117863611076,82.009,84.479,82.009,82.009,78.521,78.521
218,0.0795651693024302,82.009,84.479,82.009,82.009,78.521,78.521
219,0.08045915996874964,82.009,84.479,82.009,82.009,78.521,78.521
220,0.08135315063506908,82.009,84.479,82.009,82.009,78.521,78.521
221,0.08224714130138852,82.009,84.479,82.009,82.009,78.521,78.521
222,0.08314113196770796,82.009,84.479,82.009,82.009,78.521,78.521
223,0.0840351226340274,82.009,84.479,82.009,82.009,78.521,78.521
224,0.08492911330034685,82.009,84.479,82.009,82.009,78.521,78.521
225,0.08582310396666629,82.009,84.479,82.009,82.009,78.521,78.521
226,0.08671709463298573,82.009,84.479,82.009,82.009,78.521,78.521
227,0.08761108529930517,82.009,84.479,82.009,82.009,78.521,78.521
228,0.08850507596562461,82.009,84.479,82.009,82.009,78.521,78.521
229,0.08939906663194405,82.009,84.479,82.009,82.009,78.521,78.521
230,0.0902930572982635,82.009,84.479,82.009,82.009,78.521,78.521
231,0.09118704796458293,82.009,84.479,82.009,82.009,78.521,78.521
232,0.09208103863090238,82.009,84.479,82.009,82.009,78.521,78.521
233,0.09297502929722182,82.009,84.479,82.009,82.009,78.521,78.521
234,0.09386901996354124,82.009,84.479,82.009,82.009,78.521,78.521
235,0.09476301062986069,82.009,84.479,82.009,82.009,78.521,78.521
236,0.09565700129618013,82.009,84.479,82.009,82.009,78.521,78.521
237,0.09655099196249957,82.009,84.479,82.009,82.009,78.521,78.521
238,0.09744498262881901,82.009,84.479,82.009,82.009,78.521,78.521
239,0.09833897329513845,82.009,84.479,82.009,82.009,78.521,78.521
240,0.09923296396145789,82.009,84.479,82.009,82.009,78.521,78.521
241,0.10012695462777733,82.009,84.479,82.009,82.009,78.521,78.521
242,0.10102094529409678,82.009,84.479,82.009,82.009,78.521,78.521
243,0.10191493596041622,82.009,84.479,82.009,82.009,78.521,78.521
244,0.10280892662673566,82.009,84.479,82.009,82.009,78.521,78.521
245,0.1037029172930551,82.009,84.479,82.009,82.009,78.521,78.521
246,0.10459690795937454,82.009,84.479,82.009,82.009,78.521,78.521
247,0.10549089862569398,82.009,84.479,82.009,82.009,78.521,78.521
248,0.10638488929201342,82.009,84.479,82.009,82.009,78.521,78.521
249,0.10727887995833285,82.009,84.479,82.009,82.009,78.521,78.521
250,0.10817287062465229,82.009,84.479,82.009,82.009,78.521,78.521
251,0.10906686129097173,82.009,84.479,82.009,82.009,78.521,78.521
252,0.10996085195729118,82.009,84.479,82.009,82.009,78.521,78.521
253,0.11085484262361062,82.009,84.479,82.009,82.009,78.521,78.521
254,0.11174883328993006,82.009,84.479,82.009,82.009,78.521,78.521
255,0.1126428239562495,82.009,84.479,82.009,82.009,78.521,78.521
256,0.11353681462256894,82.009,84.479,82.009,82.009,78.521,78.521
257,0.11443080528888838,82.009,84.479,82.009,82.009,78.521,78.521
