,eta,"count(Hn=0.100, Hp=0.100)","count(Hn=0.200, Hp=0.200)","count(Hn=0.300, Hp=0.300)","count(Hn=0.400, Hp=0.400)","count(Hn=0.500, Hp=0.500)"
340,-0.1593186372745491,,18.0,18.0,18.0,18.0
341,-0.15831663326653306,,18.0,18.0,18.0,18.0
342,-0.15731462925851702,,18.0,18.0,18.0,18.0
343,-0.156312625250501,,18.0,18.0,18.0,18.0
344,-0.15531062124248496,,18.0,18.0,18.0,18.0
345,-0.15430861723446893,,18.0,18.0,18.0,18.0
346,-0.1533066132264529,,18.0,18.0,18.0,18.0
347,-0.15230460921843686,,18.0,18.0,18.0,18.0
348,-0.15130260521042083,,18.0,18.0,18.0,18.0
349,-0.1503006012024048,,18.0,18.0,18.0,18.0
350,-0.14929859719438876,,18.0,18.0,18.0,18.0
351,-0.14829659318637273,,18.0,18.0,18.0,18.0
352,-0.1472945891783567,,18.0,18.0,18.0,18.0
353,-0.14629258517034066,,18.0,18.0,18.0,18.0
354,-0.14529058116232463,,18.0,18.0,18.0,18.0
355,-0.1442885771543086,,18.0,18.0,18.0,18.0
356,-0.14328657314629256,,18.0,18.0,18.0,18.0
357,-0.14228456913827653,,18.0,18.0,18.0,18.0
358,-0.1412825651302605,,18.0,18.0,18.0,18.0
359,-0.1402805611222445,,18.0,18.0,18.0,18.0
360,-0.13927855711422846,,18.0,18.0,18.0,18.0
361,-0.13827655310621242,,18.0,18.0,18.0,18.0
362,-0.1372745490981964,,18.0,18.0,18.0,18.0
363,-0.13627254509018036,,18.0,18.0,18.0,18.0
364,-0.13527054108216433,,18.0,18.0,18.0,18.0
365,-0.1342685370741483,,18.0,18.0,18.0,18.0
366,-0.13326653306613226,,18.0,18.0,18.0,18.0
367,-0.13226452905811623,,18.0,18.0,18.0,18.0
368,-0.1312625250501002,,18.0,18.0,18.0,18.0
369,-0.13026052104208416,,18.0,18.0,18.0,18.0
370,-0.12925851703406813,,18.0,18.0,18.0,18.0
371,-0.1282565130260521,,18.0,18.0,18.0,18.0
372,-0.12725450901803606,,18.0,18.0,18.0,18.0
373,-0.12625250501002003,,18.0,18.0,18.0,18.0
374,-0.125250501002004,,18.0,18.0,18.0,18.0
375,-0.12424849699398796,,18.0,18.0,18.0,18.0
376,-0.12324649298597193,,18.0,18.0,18.0,18.0
377,-0.1222444889779559,,18.0,18.0,18.0,18.0
378,-0.12124248496993988,,18.0,18.0,18.0,18.0
379,-0.12024048096192384,,18.0,18.0,18.0,18.0
380,-0.11923847695390781,,18.0,18.0,18.0,18.0
381,-0.11823647294589178,,18.0,18.0,18.0,18.0
382,-0.11723446893787574,,18.0,18.0,18.0,18.0
383,-0.11623246492985971,,18.0,18.0,18.0,18.0
384,-0.11523046092184368,,18.0,18.0,18.0,18.0
385,-0.11422845691382764,,18.0,18.0,18.0,18.0
386,-0.11322645290581161,,18.0,18.0,18.0,18.0
387,-0.11222444889779558,,18.0,18.0,18.0,18.0
388,-0.11122244488977955,,18.0,18.0,18.0,18.0
389,-0.11022044088176351,,18.0,18.0,18.0,18.0
390,-0.10921843687374748,,18.0,18.0,18.0,18.0
391,-0.10821643286573146,,18.0,18.0,18.0,18.0
392,-0.10721442885771543,,18.0,18.0,18.0,18.0
393,-0.1062124248496994,,18.0,18.0,18.0,18.0
394,-0.10521042084168336,,18.0,18.0,18.0,18.0
395,-0.10420841683366733,,18.0,18.0,18.0,18.0
396,-0.1032064128256513,,18.0,18.0,18.0,18.0
397,-0.10220440881763526,,18.0,18.0,18.0,18.0
398,-0.10120240480961923,,18.0,18.0,18.0,18.0
399,-0.1002004008016032,,18.0,18.0,18.0,18.0
400,-0.09919839679358716,18.0,18.0,18.0,18.0,18.0
401,-0.09819639278557113,18.0,18.0,18.0,18.0,18.0
402,-0.0971943887775551,18.0,18.0,18.0,18.0,18.0
403,-0.09619238476953906,18.0,18.0,18.0,18.0,18.0
404,-0.09519038076152304,18.0,18.0,18.0,18.0,18.0
405,-0.09418837675350701,18.0,18.0,18.0,18.0,18.0
406,-0.09318637274549098,18.0,18.0,18.0,18.0,18.0
407,-0.09218436873747494,18.0,18.0,18.0,18.0,18.0
408,-0.09118236472945891,18.0,18.0,18.0,18.0,18.0
409,-0.09018036072144288,18.0,18.0,18.0,18.0,18.0
410,-0.08917835671342685,18.0,18.0,18.0,18.0,18.0
411,-0.08817635270541081,18.0,18.0,18.0,18.0,18.0
412,-0.08717434869739478,18.0,18.0,18.0,18.0,18.0
413,-0.08617234468937875,18.0,18.0,18.0,18.0,18.0
414,-0.08517034068136271,18.0,18.0,18.0,18.0,18.0
415,-0.08416833667334668,18.0,18.0,18.0,18.0,18.0
416,-0.08316633266533066,18.0,18.0,18.0,18.0,18.0
417,-0.08216432865731463,18.0,18.0,18.0,18.0,18.0
418,-0.0811623246492986,18.0,18.0,18.0,18.0,18.0
419,-0.08016032064128256,18.0,18.0,18.0,18.0,18.0
420,-0.07915831663326653,18.0,18.0,18.0,18.0,18.0
421,-0.0781563126252505,18.0,18.0,18.0,18.0,18.0
422,-0.07715430861723446,18.0,18.0,18.0,18.0,18.0
423,-0.07615230460921843,18.0,18.0,18.0,18.0,18.0
424,-0.0751503006012024,18.0,18.0,18.0,18.0,18.0
425,-0.07414829659318636,18.0,18.0,18.0,18.0,18.0
426,-0.07314629258517033,18.0,18.0,18.0,18.0,18.0
427,-0.0721442885771543,18.0,18.0,18.0,18.0,18.0
428,-0.07114228456913826,18.0,18.0,18.0,18.0,18.0
429,-0.07014028056112225,18.0,18.0,18.0,18.0,18.0
430,-0.06913827655310621,18.0,18.0,18.0,18.0,18.0
431,-0.06813627254509018,18.0,18.0,18.0,18.0,18.0
432,-0.06713426853707415,18.0,18.0,18.0,18.0,18.0
433,-0.06613226452905811,18.0,18.0,18.0,18.0,18.0
434,-0.06513026052104208,18.0,18.0,18.0,18.0,18.0
435,-0.06412825651302605,18.0,18.0,18.0,18.0,18.0
436,-0.06312625250501001,18.0,18.0,18.0,18.0,18.0
437,-0.06212424849699398,18.0,18.0,18.0,18.0,18.0
438,-0.06112224448897795,18.0,18.0,18.0,18.0,18.0
439,-0.06012024048096192,18.0,18.0,18.0,18.0,18.0
440,-0.05911823647294589,18.0,18.0,18.0,18.0,18.0
441,-0.058116232464929855,18.0,18.0,18.0,18.0,18.0
442,-0.05711422845691382,18.0,18.0,18.0,18.0,18.0
443,-0.05611222444889779,18.0,18.0,18.0,18.0,18.0
444,-0.055110220440881756,18.0,18.0,18.0,18.0,18.0
445,-0.05410821643286573,18.0,18.0,18.0,18.0,18.0
446,-0.0531062124248497,18.0,18.0,18.0,18.0,18.0
447,-0.052104208416833664,18.0,18.0,18.0,18.0,18.0
448,-0.05110220440881763,18.0,18.0,18.0,18.0,18.0
449,-0.0501002004008016,18.0,18.0,18.0,18.0,18.0
450,-0.049098196392785565,18.0,18.0,18.0,18.0,18.0
451,-0.04809619238476953,18.0,18.0,18.0,18.0,18.0
452,-0.047094188376753505,18.0,18.0,18.0,18.0,18.0
453,-0.04609218436873747,18.0,18.0,18.0,18.0,18.0
454,-0.04509018036072144,18.0,18.0,18.0,18.0,18.0
455,-0.044088176352705406,18.0,18.0,18.0,18.0,18.0
456,-0.04308617234468937,18.0,18.0,18.0,18.0,18.0
457,-0.04208416833667334,18.0,18.0,18.0,18.0,18.0
458,-0.041082164328657314,18.0,18.0,18.0,18.0,18.0
459,-0.04008016032064128,18.0,18.0,18.0,18.0,18.0
460,-0.03907815631262525,18.0,18.0,18.0,18.0,18.0
461,-0.038076152304609215,18.0,18.0,18.0,18.0,18.0
462,-0.03707414829659318,18.0,18.0,18.0,18.0,18.0
463,-0.03607214428857715,18.0,18.0,18.0,18.0,18.0
464,-0.03507014028056112,18.0,18.0,18.0,18.0,18.0
465,-0.03406813627254509,18.0,18.0,18.0,18.0,18.0
466,-0.033066132264529056,18.0,18.0,18.0,18.0,18.0
467,-0.03206412825651302,18.0,18.0,18.0,18.0,18.0
468,-0.03106212424849699,18.0,18.0,18.0,18.0,18.0
469,-0.03006012024048096,18.0,18.0,18.0,18.0,18.0
470,-0.029058116232464928,18.0,18.0,18.0,18.0,18.0
471,-0.028056112224448895,18.0,18.0,18.0,18.0,18.0
472,-0.027054108216432865,18.0,18.0,18.0,18.0,18.0
473,-0.026052104208416832,18.0,18.0,18.0,18.0,18.0
474,-0.0250501002004008,18.0,18.0,18.0,18.0,18.0
475,-0.024048096192384766,18.0,18.0,18.0,18.0,18.0
476,-0.023046092184368736,18.0,18.0,18.0,18.0,18.0
477,-0.022044088176352703,18.0,18.0,18.0,18.0,18.0
478,-0.02104208416833667,18.0,18.0,18.0,18.0,18.0
479,-0.02004008016032064,18.0,18.0,18.0,18.0,18.0
480,-0.019038076152304607,18.0,18.0,18.0,18.0,18.0
481,-0.018036072144288574,18.0,18.0,18.0,18.0,18.0
482,-0.017034068136272545,18.0,18.0,18.0,18.0,18.0
483,-0.01603206412825651,18.0,18.0,18.0,18.0,18.0
484,-0.01503006012024048,18.0,18.0,18.0,18.0,18.0
485,-0.014028056112224447,18.0,18.0,18.0,18.0,18.0
486,-0.013026052104208416,18.0,18.0,18.0,18.0,18.0
487,-0.012024048096192383,18.0,18.0,18.0,18.0,18.0
488,-0.011022044088176352,18.0,18.0,18.0,18.0,18.0
489,-0.01002004008016032,18.0,18.0,18.0,18.0,18.0
490,-0.009018036072144287,18.0,18.0,18.0,18.0,18.0
491,-0.008016032064128256,18.0,18.0,18.0,18.0,18.0
492,-0.007014028056112224,18.0,18.0,18.0,18.0,18.0
493,-0.0060120240480961915,18.0,18.0,18.0,18.0,18.0
494,-0.00501002004008016,18.0,18.0,18.0,18.0,18.0
495,-0.004008016032064128,18.0,18.0,18.0,18.0,18.0
496,-0.0030060120240480957,18.0,18.0,18.0,18.0,18.0
497,-0.002004008016032064,18.0,18.0,18.0,18.0,18.0
498,-0.001002004008016032,18.0,18.0,18.0,18.0,18.0
499,-0.0,18.0,18.0,18.0,18.0,18.0
500,0.0,18.0,18.0,18.0,18.0,18.0
501,0.001002004008016032,18.0,18.0,18.0,18.0,18.0
502,0.002004008016032064,18.0,18.0,18.0,18.0,18.0
503,0.0030060120240480957,18.0,18.0,18.0,18.0,18.0
504,0.004008016032064128,18.0,18.0,18.0,18.0,18.0
505,0.00501002004008016,18.0,18.0,18.0,18.0,18.0
506,0.0060120240480961915,18.0,18.0,18.0,18.0,18.0
507,0.007014028056112224,18.0,18.0,18.0,18.0,18.0
508,0.008016032064128256,18.0,18.0,18.0,18.0,18.0
509,0.009018036072144287,18.0,18.0,18.0,18.0,18.0
510,0.01002004008016032,18.0,18.0,18.0,18.0,18.0
511,0.011022044088176352,18.0,18.0,18.0,18.0,18.0
512,0.012024048096192383,18.0,18.0,18.0,18.0,18.0
513,0.013026052104208416,18.0,18.0,18.0,18.0,18.0
514,0.014028056112224447,18.0,18.0,18.0,18.0,18.0
515,0.01503006012024048,18.0,18.0,18.0,18.0,18.0
516,0.01603206412825651,18.0,18.0,18.0,18.0,18.0
517,0.017034068136272545,18.0,18.0,18.0,18.0,18.0
518,0.018036072144288574,18.0,18.0,18.0,18.0,18.0
519,0.019038076152304607,18.0,18.0,18.0,18.0,18.0
