,eta,count(r=0.50),count(r=0.75),count(r=1.00),count(r=1.25),count(r=1.50)
434,-0.06513026052104208,16.0,20.0,12.0,12.0,12.0
435,-0.06412825651302605,16.0,20.0,12.0,12.0,12.0
436,-0.06312625250501001,16.0,20.0,12.0,12.0,12.0
437,-0.06212424849699398,16.0,20.0,12.0,12.0,12.0
438,-0.06112224448897795,16.0,20.0,12.0,12.0,12.0
439,-0.06012024048096192,16.0,20.0,12.0,12.0,12.0
440,-0.05911823647294589,16.0,20.0,12.0,12.0,12.0
441,-0.058116232464929855,16.0,20.0,12.0,12.0,12.0
442,-0.05711422845691382,16.0,20.0,12.0,12.0,12.0
443,-0.05611222444889779,16.0,20.0,12.0,12.0,12.0
444,-0.055110220440881756,16.0,20.0,12.0,12.0,12.0
445,-0.05410821643286573,16.0,20.0,12.0,12.0,12.0
446,-0.0531062124248497,16.0,20.0,12.0,12.0,12.0
447,-0.052104208416833664,16.0,20.0,12.0,12.0,12.0
448,-0.05110220440881763,16.0,20.0,12.0,12.0,12.0
449,-0.0501002004008016,16.0,20.0,12.0,12.0,12.0
450,-0.049098196392785565,16.0,20.0,12.0,12.0,12.0
451,-0.04809619238476953,16.0,20.0,12.0,12.0,12.0
452,-0.047094188376753505,16.0,20.0,12.0,12.0,12.0
453,-0.04609218436873747,16.0,20.0,12.0,12.0,12.0
454,-0.04509018036072144,16.0,20.0,12.0,12.0,12.0
455,-0.044088176352705406,16.0,20.0,12.0,12.0,12.0
456,-0.04308617234468937,16.0,20.0,12.0,12.0,12.0
457,-0.04208416833667334,16.0,20.0,12.0,12.0,12.0
458,-0.041082164328657314,16.0,20.0,12.0,12.0,12.0
459,-0.04008016032064128,16.0,20.0,12.0,12.0,12.0
460,-0.03907815631262525,16.0,20.0,12.0,12.0,12.0
461,-0.038076152304609215,16.0,20.0,12.0,12.0,12.0
462,-0.03707414829659318,16.0,20.0,12.0,12.0,12.0
463,-0.03607214428857715,16.0,20.0,12.0,12.0,12.0
464,-0.03507014028056112,16.0,20.0,12.0,12.0,12.0
465,-0.03406813627254509,16.0,20.0,12.0,12.0,12.0
466,-0.033066132264529056,16.0,20.0,12.0,12.0,12.0
467,-0.03206412825651302,16.0,20.0,12.0,12.0,12.0
468,-0.03106212424849699,16.0,20.0,12.0,12.0,12.0
469,-0.03006012024048096,16.0,20.0,12.0,12.0,12.0
470,-0.029058116232464928,16.0,20.0,12.0,12.0,12.0
471,-0.028056112224448895,16.0,20.0,12.0,12.0,12.0
472,-0.027054108216432865,16.0,20.0,12.0,12.0,12.0
473,-0.026052104208416832,16.0,20.0,12.0,12.0,12.0
474,-0.0250501002004008,16.0,20.0,12.0,12.0,12.0
475,-0.024048096192384766,16.0,20.0,12.0,12.0,12.0
476,-0.023046092184368736,16.0,20.0,12.0,12.0,12.0
477,-0.022044088176352703,16.0,20.0,12.0,12.0,12.0
478,-0.02104208416833667,16.0,20.0,12.0,12.0,12.0
479,-0.02004008016032064,16.0,20.0,12.0,12.0,12.0
480,-0.019038076152304607,16.0,20.0,12.0,12.0,12.0
481,-0.018036072144288574,16.0,20.0,12.0,12.0,12.0
482,-0.017034068136272545,16.0,20.0,12.0,12.0,12.0
483,-0.01603206412825651,16.0,20.0,12.0,12.0,12.0
484,-0.01503006012024048,16.0,20.0,12.0,12.0,12.0
485,-0.014028056112224447,16.0,20.0,12.0,12.0,12.0
486,-0.013026052104208416,16.0,20.0,12.0,12.0,12.0
487,-0.012024048096192383,16.0,20.0,12.0,12.0,12.0
488,-0.011022044088176352,16.0,20.0,12.0,12.0,12.0
489,-0.01002004008016032,16.0,20.0,12.0,12.0,12.0
490,-0.009018036072144287,16.0,20.0,12.0,12.0,12.0
491,-0.008016032064128256,16.0,20.0,12.0,12.0,12.0
492,-0.007014028056112224,16.0,20.0,12.0,12.0,12.0
493,-0.0060120240480961915,16.0,20.0,12.0,12.0,12.0
494,-0.00501002004008016,16.0,20.0,12.0,12.0,12.0
495,-0.004008016032064128,16.0,20.0,12.0,12.0,12.0
496,-0.0030060120240480957,16.0,20.0,12.0,12.0,12.0
497,-0.002004008016032064,16.0,20.0,12.0,12.0,12.0
498,-0.001002004008016032,16.0,20.0,12.0,12.0,12.0
499,-0.0,16.0,20.0,20.0,12.0,12.0
500,0.0,16.0,20.0,20.0,12.0,12.0
501,0.001002004008016032,16.0,20.0,20.0,12.0,12.0
502,0.002004008016032064,16.0,20.0,20.0,12.0,12.0
503,0.0030060120240480957,16.0,20.0,20.0,12.0,12.0
504,0.004008016032064128,16.0,20.0,20.0,12.0,12.0
505,0.00501002004008016,16.0,20.0,20.0,12.0,12.0
506,0.0060120240480961915,16.0,20.0,20.0,12.0,12.0
507,0.007014028056112224,16.0,20.0,20.0,12.0,12.0
508,0.008016032064128256,16.0,20.0,20.0,12.0,12.0
509,0.009018036072144287,16.0,20.0,20.0,12.0,12.0
510,0.01002004008016032,16.0,20.0,20.0,12.0,12.0
511,0.011022044088176352,16.0,20.0,20.0,12.0,12.0
512,0.012024048096192383,16.0,20.0,20.0,12.0,12.0
513,0.013026052104208416,16.0,20.0,20.0,12.0,12.0
514,0.014028056112224447,16.0,20.0,20.0,12.0,12.0
515,0.01503006012024048,16.0,20.0,20.0,12.0,12.0
516,0.01603206412825651,16.0,20.0,20.0,12.0,12.0
517,0.017034068136272545,16.0,20.0,20.0,12.0,12.0
518,0.018036072144288574,16.0,20.0,20.0,12.0,12.0
519,0.019038076152304607,16.0,20.0,20.0,12.0,12.0
520,0.02004008016032064,16.0,20.0,20.0,12.0,12.0
521,0.02104208416833667,16.0,20.0,20.0,12.0,12.0
522,0.022044088176352703,16.0,20.0,20.0,12.0,12.0
523,0.023046092184368736,16.0,20.0,20.0,12.0,12.0
524,0.024048096192384766,16.0,20.0,20.0,12.0,12.0
525,0.0250501002004008,16.0,20.0,20.0,12.0,12.0
526,0.026052104208416832,16.0,20.0,20.0,12.0,12.0
527,0.027054108216432865,16.0,20.0,20.0,12.0,12.0
528,0.028056112224448895,16.0,20.0,20.0,12.0,12.0
529,0.029058116232464928,16.0,20.0,20.0,12.0,12.0
530,0.03006012024048096,16.0,20.0,20.0,12.0,12.0
531,0.03106212424849699,16.0,20.0,20.0,12.0,12.0
532,0.03206412825651302,16.0,20.0,20.0,12.0,12.0
533,0.033066132264529056,16.0,20.0,20.0,12.0,12.0
534,0.03406813627254509,14.0,20.0,20.0,12.0,12.0
535,0.03507014028056112,14.0,20.0,20.0,12.0,12.0
536,0.03607214428857715,14.0,20.0,20.0,12.0,12.0
537,0.03707414829659318,14.0,20.0,20.0,12.0,12.0
538,0.038076152304609215,14.0,20.0,20.0,12.0,12.0
539,0.03907815631262525,14.0,20.0,20.0,12.0,12.0
540,0.04008016032064128,14.0,20.0,20.0,12.0,12.0
541,0.041082164328657314,14.0,20.0,20.0,12.0,12.0
542,0.04208416833667334,14.0,20.0,20.0,12.0,12.0
543,0.04308617234468937,14.0,20.0,20.0,12.0,12.0
544,0.044088176352705406,14.0,20.0,20.0,12.0,12.0
545,0.04509018036072144,14.0,20.0,20.0,12.0,12.0
546,0.04609218436873747,14.0,20.0,20.0,12.0,12.0
547,0.047094188376753505,14.0,20.0,20.0,12.0,12.0
548,0.04809619238476953,14.0,20.0,20.0,12.0,12.0
549,0.049098196392785565,14.0,20.0,20.0,12.0,12.0
550,0.0501002004008016,14.0,20.0,20.0,12.0,12.0
551,0.05110220440881763,14.0,20.0,20.0,12.0,12.0
552,0.052104208416833664,14.0,20.0,20.0,12.0,12.0
553,0.0531062124248497,14.0,20.0,20.0,12.0,12.0
554,0.05410821643286573,14.0,20.0,20.0,12.0,12.0
555,0.055110220440881756,14.0,20.0,20.0,12.0,12.0
556,0.05611222444889779,14.0,20.0,20.0,12.0,12.0
557,0.05711422845691382,14.0,20.0,20.0,12.0,12.0
558,0.058116232464929855,14.0,20.0,20.0,12.0,12.0
559,0.05911823647294589,14.0,20.0,20.0,12.0,12.0
560,0.06012024048096192,14.0,20.0,20.0,12.0,12.0
561,0.06112224448897795,14.0,20.0,20.0,12.0,12.0
562,0.06212424849699398,14.0,20.0,20.0,12.0,12.0
563,0.06312625250501001,14.0,20.0,20.0,12.0,12.0
564,0.06412825651302605,14.0,20.0,20.0,12.0,12.0
565,0.06513026052104208,14.0,20.0,20.0,12.0,12.0
566,0.06613226452905811,14.0,20.0,20.0,12.0,12.0
567,0.06713426853707415,14.0,20.0,20.0,12.0,12.0
568,0.06813627254509018,14.0,20.0,20.0,12.0,12.0
569,0.06913827655310621,14.0,20.0,20.0,12.0,12.0
570,0.07014028056112225,14.0,20.0,20.0,12.0,12.0
571,0.07114228456913826,14.0,20.0,20.0,12.0,12.0
572,0.0721442885771543,14.0,20.0,20.0,12.0,12.0
573,0.07314629258517033,14.0,20.0,20.0,12.0,12.0
574,0.07414829659318636,14.0,20.0,20.0,12.0,12.0
575,0.0751503006012024,14.0,20.0,20.0,12.0,12.0
576,0.07615230460921843,14.0,20.0,20.0,12.0,12.0
577,0.07715430861723446,14.0,20.0,20.0,12.0,12.0
578,0.0781563126252505,14.0,20.0,20.0,12.0,12.0
579,0.07915831663326653,13.0,20.0,20.0,12.0,12.0
580,0.08016032064128256,13.0,20.0,20.0,12.0,12.0
581,0.0811623246492986,13.0,20.0,20.0,12.0,12.0
582,0.08216432865731463,13.0,20.0,20.0,12.0,12.0
583,0.08316633266533066,13.0,19.0,20.0,12.0,12.0
584,0.08416833667334668,13.0,19.0,20.0,12.0,12.0
585,0.08517034068136271,13.0,19.0,20.0,12.0,12.0
586,0.08617234468937875,13.0,19.0,20.0,12.0,12.0
587,0.08717434869739478,13.0,19.0,20.0,12.0,12.0
588,0.08817635270541081,13.0,19.0,20.0,12.0,12.0
589,0.08917835671342685,13.0,19.0,20.0,12.0,12.0
590,0.09018036072144288,13.0,19.0,20.0,12.0,12.0
591,0.09118236472945891,13.0,19.0,20.0,12.0,12.0
592,0.09218436873747494,13.0,19.0,20.0,12.0,12.0
593,0.09318637274549098,13.0,19.0,20.0,12.0,12.0
594,0.09418837675350701,13.0,19.0,20.0,12.0,12.0
595,0.09519038076152304,13.0,19.0,20.0,12.0,12.0
596,0.09619238476953906,13.0,19.0,20.0,12.0,12.0
597,0.0971943887775551,12.0,19.0,20.0,12.0,12.0
598,0.09819639278557113,12.0,19.0,20.0,12.0,12.0
599,0.09919839679358716,12.0,19.0,20.0,12.0,12.0
600,0.1002004008016032,12.0,19.0,20.0,12.0,12.0
601,0.10120240480961923,12.0,19.0,20.0,12.0,12.0
602,0.10220440881763526,12.0,19.0,20.0,12.0,12.0
603,0.1032064128256513,12.0,19.0,20.0,12.0,12.0
604,0.10420841683366733,12.0,19.0,20.0,12.0,12.0
605,0.10521042084168336,12.0,19.0,20.0,12.0,12.0
606,0.1062124248496994,12.0,19.0,20.0,12.0,12.0
607,0.10721442885771543,12.0,19.0,20.0,12.0,12.0
608,0.10821643286573146,12.0,19.0,20.0,12.0,12.0
609,0.10921843687374748,12.0,19.0,20.0,12.0,12.0
610,0.11022044088176351,12.0,19.0,20.0,12.0,12.0
611,0.11122244488977955,12.0,19.0,20.0,12.0,12.0
612,0.11222444889779558,12.0,19.0,20.0,12.0,12.0
613,0.11322645290581161,12.0,19.0,20.0,12.0,12.0
614,0.11422845691382764,12.0,19.0,20.0,12.0,12.0
615,0.11523046092184368,12.0,19.0,20.0,12.0,12.0
616,0.11623246492985971,12.0,19.0,20.0,12.0,12.0
617,0.11723446893787574,12.0,19.0,20.0,12.0,12.0
618,0.11823647294589178,12.0,19.0,20.0,12.0,12.0
619,0.11923847695390781,12.0,19.0,20.0,12.0,12.0
620,0.12024048096192384,12.0,19.0,20.0,12.0,12.0
621,0.12124248496993988,12.0,19.0,20.0,12.0,12.0
622,0.1222444889779559,12.0,19.0,20.0,12.0,12.0
623,0.12324649298597193,12.0,19.0,20.0,12.0,12.0
624,0.12424849699398796,12.0,19.0,20.0,12.0,12.0
625,0.125250501002004,12.0,19.0,20.0,12.0,12.0
626,0.12625250501002003,12.0,19.0,20.0,12.0,12.0
627,0.12725450901803606,12.0,19.0,20.0,12.0,12.0
628,0.1282565130260521,12.0,19.0,20.0,12.0,12.0
629,0.12925851703406813,12.0,19.0,20.0,12.0,12.0
630,0.13026052104208416,12.0,19.0,20.0,12.0,12.0
631,0.1312625250501002,12.0,19.0,20.0,12.0,12.0
632,0.13226452905811623,12.0,19.0,20.0,12.0,12.0
633,0.13326653306613226,12.0,19.0,20.0,12.0,12.0
634,0.1342685370741483,12.0,19.0,20.0,12.0,12.0
635,0.13527054108216433,12.0,19.0,20.0,12.0,12.0
636,0.13627254509018036,12.0,19.0,20.0,12.0,12.0
637,0.1372745490981964,12.0,19.0,20.0,12.0,12.0
638,0.13827655310621242,12.0,19.0,20.0,12.0,12.0
639,0.13927855711422846,12.0,19.0,20.0,12.0,12.0
640,0.1402805611222445,12.0,19.0,20.0,12.0,12.0
641,0.1412825651302605,12.0,19.0,20.0,12.0,12.0
642,0.14228456913827653,12.0,19.0,20.0,12.0,12.0
643,0.14328657314629256,12.0,19.0,20.0,12.0,12.0
644,0.1442885771543086,12.0,19.0,20.0,12.0,12.0
645,0.14529058116232463,12.0,19.0,20.0,12.0,12.0
646,0.14629258517034066,12.0,19.0,20.0,12.0,12.0
647,0.1472945891783567,12.0,19.0,20.0,12.0,12.0
648,0.14829659318637273,12.0,19.0,20.0,12.0,12.0
649,0.14929859719438876,12.0,19.0,20.0,12.0,12.0
650,0.1503006012024048,12.0,19.0,20.0,12.0,12.0
651,0.15130260521042083,12.0,19.0,20.0,12.0,12.0
652,0.15230460921843686,12.0,19.0,20.0,12.0,12.0
653,0.1533066132264529,12.0,19.0,20.0,12.0,12.0
654,0.15430861723446893,12.0,19.0,20.0,12.0,12.0
655,0.15531062124248496,12.0,19.0,20.0,12.0,12.0
656,0.156312625250501,12.0,19.0,20.0,12.0,12.0
657,0.15731462925851702,12.0,19.0,20.0,12.0,12.0
658,0.15831663326653306,12.0,19.0,20.0,12.0,12.0
659,0.1593186372745491,12.0,19.0,20.0,12.0,12.0
660,0.16032064128256512,12.0,19.0,20.0,12.0,12.0
661,0.16132264529058116,12.0,19.0,20.0,12.0,12.0
662,0.1623246492985972,12.0,19.0,20.0,12.0,12.0
663,0.16332665330661322,12.0,19.0,20.0,12.0,12.0
664,0.16432865731462926,12.0,19.0,20.0,12.0,12.0
665,0.1653306613226453,12.0,19.0,20.0,12.0,12.0
666,0.16633266533066132,12.0,19.0,20.0,12.0,12.0
667,0.16733466933867733,12.0,19.0,20.0,12.0,12.0
668,0.16833667334669336,12.0,19.0,20.0,12.0,12.0
669,0.1693386773547094,12.0,19.0,20.0,12.0,12.0
670,0.17034068136272543,12.0,19.0,20.0,12.0,12.0
671,0.17134268537074146,12.0,19.0,20.0,12.0,12.0
672,0.1723446893787575,12.0,19.0,20.0,12.0,12.0
673,0.17334669338677353,12.0,19.0,20.0,12.0,12.0
674,0.17434869739478956,12.0,19.0,20.0,12.0,12.0
675,0.1753507014028056,12.0,19.0,20.0,12.0,12.0
676,0.17635270541082163,12.0,19.0,20.0,12.0,12.0
677,0.17735470941883766,12.0,19.0,20.0,12.0,12.0
678,0.1783567134268537,12.0,19.0,20.0,12.0,12.0
679,0.17935871743486972,12.0,18.0,20.0,12.0,12.0
680,0.18036072144288576,12.0,18.0,20.0,12.0,12.0
681,0.1813627254509018,12.0,18.0,20.0,12.0,12.0
682,0.18236472945891782,12.0,18.0,20.0,12.0,12.0
683,0.18336673346693386,12.0,18.0,20.0,12.0,12.0
684,0.1843687374749499,12.0,18.0,20.0,12.0,12.0
685,0.18537074148296592,12.0,18.0,20.0,12.0,12.0
686,0.18637274549098196,12.0,18.0,20.0,12.0,12.0
687,0.187374749498998,12.0,18.0,20.0,12.0,12.0
688,0.18837675350701402,12.0,18.0,20.0,12.0,12.0
689,0.18937875751503006,12.0,18.0,20.0,12.0,12.0
690,0.1903807615230461,12.0,18.0,20.0,12.0,12.0
691,0.19138276553106212,12.0,18.0,20.0,12.0,12.0
692,0.19238476953907813,12.0,18.0,20.0,12.0,12.0
693,0.19338677354709416,12.0,18.0,20.0,12.0,12.0
694,0.1943887775551102,12.0,18.0,20.0,12.0,12.0
695,0.19539078156312623,12.0,18.0,20.0,12.0,12.0
696,0.19639278557114226,12.0,18.0,20.0,12.0,12.0
697,0.1973947895791583,12.0,18.0,20.0,12.0,12.0
698,0.19839679358717432,12.0,18.0,20.0,12.0,12.0
699,0.19939879759519036,12.0,18.0,20.0,12.0,12.0
700,0.2004008016032064,12.0,18.0,20.0,12.0,12.0
701,0.20140280561122242,12.0,18.0,20.0,12.0,12.0
702,0.20240480961923846,12.0,18.0,20.0,12.0,12.0
703,0.2034068136272545,12.0,18.0,20.0,12.0,12.0
704,0.20440881763527052,12.0,18.0,20.0,12.0,12.0
705,0.20541082164328656,12.0,18.0,20.0,12.0,12.0
706,0.2064128256513026,12.0,18.0,20.0,12.0,12.0
707,0.20741482965931862,12.0,18.0,20.0,12.0,12.0
708,0.20841683366733466,12.0,18.0,20.0,12.0,12.0
709,0.2094188376753507,12.0,18.0,20.0,12.0,12.0
710,0.21042084168336672,12.0,18.0,20.0,12.0,12.0
711,0.21142284569138275,12.0,18.0,20.0,12.0,12.0
712,0.2124248496993988,12.0,18.0,20.0,12.0,12.0
713,0.21342685370741482,12.0,18.0,20.0,12.0,12.0
714,0.21442885771543085,12.0,18.0,20.0,12.0,12.0
715,0.2154308617234469,12.0,18.0,20.0,12.0,12.0
716,0.21643286573146292,12.0,18.0,20.0,12.0,12.0
717,0.21743486973947895,12.0,18.0,20.0,12.0,12.0
718,0.21843687374749496,12.0,18.0,20.0,12.0,12.0
719,0.219438877755511,12.0,18.0,20.0,12.0,12.0
720,0.22044088176352702,12.0,18.0,20.0,12.0,12.0
721,0.22144288577154306,12.0,18.0,20.0,12.0,12.0
722,0.2224448897795591,12.0,18.0,20.0,12.0,12.0
723,0.22344689378757512,12.0,18.0,20.0,12.0,12.0
724,0.22444889779559116,12.0,18.0,20.0,12.0,12.0
725,0.2254509018036072,12.0,18.0,20.0,12.0,12.0
726,0.22645290581162322,12.0,18.0,20.0,12.0,12.0
727,0.22745490981963926,12.0,18.0,20.0,12.0,12.0
728,0.2284569138276553,12.0,18.0,20.0,12.0,12.0
729,0.22945891783567132,12.0,18.0,20.0,12.0,12.0
730,0.23046092184368736,12.0,18.0,20.0,12.0,12.0
731,0.2314629258517034,12.0,18.0,20.0,12.0,12.0
732,0.23246492985971942,12.0,18.0,20.0,12.0,12.0
733,0.23346693386773545,12.0,18.0,20.0,12.0,12.0
734,0.2344689378757515,12.0,18.0,20.0,12.0,12.0
735,0.23547094188376752,12.0,18.0,20.0,12.0,12.0
736,0.23647294589178355,12.0,18.0,20.0,12.0,12.0
737,0.2374749498997996,12.0,18.0,20.0,12.0,12.0
738,0.23847695390781562,12.0,18.0,20.0,12.0,12.0
739,0.23947895791583165,12.0,18.0,20.0,12.0,12.0
740,0.24048096192384769,12.0,18.0,20.0,12.0,12.0
741,0.24148296593186372,12.0,18.0,20.0,12.0,12.0
742,0.24248496993987975,12.0,18.0,20.0,12.0,12.0
743,0.24348697394789579,12.0,18.0,20.0,12.0,12.0
744,0.2444889779559118,12.0,18.0,20.0,12.0,12.0
745,0.24549098196392782,12.0,18.0,20.0,12.0,12.0
746,0.24649298597194386,12.0,18.0,20.0,12.0,12.0
747,0.2474949899799599,12.0,18.0,20.0,12.0,12.0
748,0.24849699398797592,12.0,18.0,20.0,12.0,12.0
749,0.24949899799599196,12.0,18.0,20.0,12.0,12.0
750,0.250501002004008,12.0,18.0,20.0,20.0,12.0
751,0.251503006012024,12.0,18.0,20.0,20.0,12.0
752,0.25250501002004005,12.0,18.0,20.0,20.0,12.0
753,0.2535070140280561,12.0,18.0,20.0,20.0,12.0
754,0.2545090180360721,12.0,18.0,20.0,20.0,12.0
755,0.25551102204408815,12.0,18.0,20.0,20.0,12.0
756,0.2565130260521042,12.0,18.0,20.0,20.0,12.0
757,0.2575150300601202,11.0,18.0,20.0,20.0,12.0
758,0.25851703406813625,11.0,18.0,20.0,20.0,12.0
759,0.2595190380761523,11.0,18.0,20.0,20.0,12.0
760,0.2605210420841683,11.0,18.0,20.0,20.0,12.0
761,0.26152304609218435,11.0,18.0,20.0,20.0,12.0
762,0.2625250501002004,11.0,18.0,20.0,20.0,12.0
763,0.2635270541082164,11.0,18.0,20.0,20.0,12.0
764,0.26452905811623245,11.0,18.0,20.0,20.0,12.0
765,0.2655310621242485,11.0,18.0,20.0,20.0,12.0
766,0.2665330661322645,11.0,18.0,20.0,20.0,12.0
767,0.26753507014028055,11.0,18.0,20.0,20.0,12.0
768,0.2685370741482966,11.0,18.0,20.0,20.0,12.0
769,0.2695390781563126,11.0,18.0,20.0,20.0,12.0
770,0.27054108216432865,11.0,18.0,20.0,20.0,12.0
771,0.2715430861723447,11.0,18.0,20.0,20.0,12.0
772,0.2725450901803607,11.0,18.0,20.0,20.0,12.0
773,0.27354709418837675,11.0,18.0,20.0,20.0,12.0
774,0.2745490981963928,11.0,18.0,20.0,20.0,12.0
775,0.2755511022044088,11.0,18.0,20.0,20.0,12.0
776,0.27655310621242485,11.0,18.0,20.0,20.0,12.0
777,0.2775551102204409,11.0,18.0,20.0,20.0,12.0
778,0.2785571142284569,11.0,18.0,20.0,20.0,12.0
779,0.27955911823647295,11.0,18.0,20.0,20.0,12.0
780,0.280561122244489,11.0,18.0,20.0,20.0,12.0
781,0.281563126252505,11.0,18.0,20.0,20.0,12.0
782,0.282565130260521,11.0,18.0,20.0,20.0,12.0
783,0.283567134268537,11.0,18.0,20.0,20.0,12.0
784,0.28456913827655306,11.0,18.0,20.0,20.0,12.0
785,0.2855711422845691,11.0,18.0,20.0,20.0,12.0
786,0.2865731462925851,11.0,18.0,20.0,20.0,12.0
787,0.28757515030060116,11.0,18.0,20.0,20.0,12.0
788,0.2885771543086172,11.0,18.0,20.0,20.0,12.0
789,0.2895791583166332,11.0,18.0,20.0,20.0,12.0
790,0.29058116232464926,11.0,18.0,20.0,20.0,12.0
791,0.2915831663326653,11.0,18.0,20.0,20.0,12.0
792,0.2925851703406813,11.0,18.0,20.0,20.0,12.0
793,0.29358717434869736,11.0,18.0,20.0,20.0,12.0
794,0.2945891783567134,11.0,18.0,20.0,20.0,12.0
795,0.2955911823647294,11.0,18.0,20.0,20.0,12.0
796,0.29659318637274545,11.0,18.0,20.0,20.0,12.0
797,0.2975951903807615,11.0,18.0,20.0,20.0,12.0
798,0.2985971943887775,11.0,18.0,20.0,20.0,12.0
799,0.29959919839679355,11.0,17.0,20.0,20.0,12.0
800,0.3006012024048096,11.0,17.0,20.0,20.0,12.0
801,0.3016032064128256,11.0,17.0,20.0,20.0,12.0
802,0.30260521042084165,11.0,17.0,20.0,20.0,12.0
803,0.3036072144288577,10.0,17.0,20.0,20.0,12.0
804,0.3046092184368737,10.0,17.0,20.0,20.0,12.0
805,0.30561122244488975,10.0,17.0,20.0,20.0,12.0
806,0.3066132264529058,10.0,17.0,20.0,20.0,12.0
807,0.3076152304609218,10.0,17.0,20.0,20.0,12.0
808,0.30861723446893785,10.0,17.0,20.0,20.0,12.0
809,0.3096192384769539,10.0,17.0,20.0,20.0,12.0
810,0.3106212424849699,10.0,17.0,20.0,20.0,12.0
811,0.31162324649298595,10.0,17.0,20.0,20.0,12.0
812,0.312625250501002,10.0,17.0,20.0,20.0,12.0
813,0.313627254509018,10.0,17.0,20.0,20.0,12.0
814,0.31462925851703405,10.0,17.0,20.0,20.0,12.0
815,0.3156312625250501,10.0,17.0,20.0,20.0,12.0
816,0.3166332665330661,10.0,17.0,20.0,20.0,12.0
817,0.31763527054108215,10.0,17.0,20.0,20.0,12.0
818,0.3186372745490982,10.0,17.0,20.0,20.0,12.0
819,0.3196392785571142,10.0,17.0,20.0,20.0,12.0
820,0.32064128256513025,10.0,17.0,20.0,20.0,12.0
821,0.3216432865731463,10.0,17.0,20.0,20.0,12.0
822,0.3226452905811623,10.0,17.0,20.0,20.0,12.0
823,0.32364729458917835,10.0,17.0,20.0,20.0,12.0
824,0.3246492985971944,10.0,17.0,20.0,20.0,12.0
825,0.3256513026052104,10.0,17.0,20.0,20.0,12.0
826,0.32665330661322645,10.0,17.0,20.0,20.0,12.0
827,0.3276553106212425,10.0,17.0,20.0,20.0,12.0
828,0.3286573146292585,10.0,17.0,20.0,20.0,12.0
829,0.32965931863727455,10.0,17.0,20.0,20.0,12.0
830,0.3306613226452906,10.0,17.0,20.0,20.0,12.0
831,0.3316633266533066,10.0,17.0,20.0,20.0,12.0
832,0.33266533066132264,10.0,17.0,20.0,20.0,12.0
833,0.3336673346693386,10.0,17.0,20.0,20.0,12.0
834,0.33466933867735466,10.0,17.0,20.0,20.0,12.0
835,0.3356713426853707,10.0,17.0,20.0,20.0,12.0
836,0.3366733466933867,10.0,17.0,20.0,20.0,12.0
837,0.33767535070140275,10.0,17.0,20.0,20.0,12.0
838,0.3386773547094188,10.0,17.0,20.0,20.0,12.0
839,0.3396793587174348,10.0,17.0,20.0,20.0,12.0
840,0.34068136272545085,10.0,17.0,20.0,20.0,12.0
841,0.3416833667334669,10.0,17.0,20.0,20.0,12.0
842,0.3426853707414829,10.0,17.0,20.0,20.0,12.0
843,0.34368737474949895,10.0,17.0,20.0,20.0,12.0
844,0.344689378757515,10.0,17.0,20.0,20.0,12.0
845,0.345691382765531,10.0,17.0,20.0,20.0,12.0
846,0.34669338677354705,10.0,17.0,20.0,20.0,12.0
847,0.3476953907815631,10.0,17.0,20.0,20.0,12.0
848,0.3486973947895791,10.0,17.0,20.0,20.0,12.0
849,0.34969939879759515,10.0,17.0,20.0,20.0,12.0
850,0.3507014028056112,10.0,17.0,20.0,20.0,12.0
851,0.3517034068136272,10.0,17.0,20.0,20.0,12.0
852,0.35270541082164325,10.0,17.0,20.0,20.0,12.0
853,0.3537074148296593,10.0,17.0,20.0,20.0,12.0
854,0.3547094188376753,10.0,17.0,20.0,20.0,12.0
855,0.35571142284569135,10.0,17.0,20.0,20.0,12.0
856,0.3567134268537074,10.0,17.0,20.0,20.0,12.0
857,0.3577154308617234,10.0,17.0,20.0,20.0,12.0
858,0.35871743486973945,10.0,17.0,20.0,20.0,12.0
859,0.3597194388777555,10.0,17.0,20.0,20.0,12.0
860,0.3607214428857715,10.0,17.0,20.0,20.0,12.0
861,0.36172344689378755,10.0,17.0,20.0,20.0,12.0
862,0.3627254509018036,10.0,17.0,20.0,20.0,12.0
863,0.3637274549098196,10.0,17.0,20.0,20.0,12.0
864,0.36472945891783565,10.0,17.0,20.0,20.0,12.0
865,0.3657314629258517,10.0,17.0,20.0,20.0,12.0
866,0.3667334669338677,10.0,17.0,20.0,20.0,12.0
867,0.36773547094188375,10.0,17.0,20.0,20.0,12.0
868,0.3687374749498998,10.0,17.0,20.0,20.0,12.0
869,0.3697394789579158,10.0,17.0,20.0,20.0,12.0
870,0.37074148296593185,10.0,17.0,20.0,20.0,12.0
871,0.3717434869739479,10.0,17.0,20.0,20.0,12.0
872,0.3727454909819639,10.0,17.0,20.0,20.0,12.0
873,0.37374749498997994,10.0,17.0,20.0,20.0,12.0
874,0.374749498997996,10.0,17.0,20.0,20.0,12.0
875,0.375751503006012,10.0,17.0,20.0,20.0,12.0
876,0.37675350701402804,10.0,17.0,20.0,20.0,12.0
877,0.3777555110220441,10.0,17.0,20.0,20.0,12.0
878,0.3787575150300601,10.0,17.0,20.0,20.0,12.0
879,0.37975951903807614,10.0,17.0,20.0,20.0,12.0
880,0.3807615230460922,10.0,17.0,20.0,20.0,12.0
881,0.3817635270541082,10.0,17.0,20.0,20.0,12.0
