,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.50)
345,-2.7517099852902875,217.3,281.8,183.4,183.4,183.4,183.4
346,-2.7507093634774544,217.3,281.8,183.4,183.4,183.4,183.4
347,-2.7497087416646218,217.3,281.8,183.4,183.4,183.4,183.4
348,-2.748708119851789,217.3,281.8,183.4,183.4,183.4,183.4
349,-2.747707498038956,217.3,281.8,183.4,183.4,183.4,183.4
350,-2.7467068762261233,217.3,281.8,183.4,183.4,183.4,183.4
351,-2.7457062544132906,217.3,281.8,183.4,183.4,183.4,183.4
352,-2.7447056326004575,217.3,281.8,183.4,183.4,183.4,183.4
353,-2.743705010787625,217.3,281.8,183.4,183.4,183.4,183.4
354,-2.7427043889747917,217.3,281.8,183.4,183.4,183.4,183.4
355,-2.741703767161959,217.3,281.8,183.4,183.4,183.4,183.4
356,-2.7407031453491264,217.3,281.8,183.4,183.4,183.4,183.4
357,-2.7397025235362933,217.3,281.8,183.4,183.4,183.4,183.4
358,-2.7387019017234606,217.3,281.8,183.4,183.4,183.4,183.4
359,-2.737701279910628,217.3,281.8,183.4,183.4,183.4,183.4
360,-2.736700658097795,217.3,281.8,183.4,183.4,183.4,183.4
361,-2.735700036284962,217.3,281.8,183.4,183.4,183.4,183.4
362,-2.7346994144721295,217.3,281.8,183.4,183.4,183.4,183.4
363,-2.7336987926592964,217.3,281.8,183.4,183.4,183.4,183.4
364,-2.7326981708464637,217.3,281.8,183.4,183.4,183.4,183.4
365,-2.7316975490336306,217.3,281.8,183.4,183.4,183.4,183.4
366,-2.730696927220798,217.3,281.8,183.4,183.4,183.4,183.4
367,-2.7296963054079653,217.3,281.8,183.4,183.4,183.4,183.4
368,-2.728695683595132,217.3,281.8,183.4,183.4,183.4,183.4
369,-2.7276950617822995,217.3,281.8,183.4,183.4,183.4,183.4
370,-2.726694439969467,217.3,281.8,183.4,183.4,183.4,183.4
371,-2.7256938181566337,217.3,281.8,183.4,183.4,183.4,183.4
372,-2.724693196343801,217.3,281.8,183.4,183.4,183.4,183.4
373,-2.723692574530968,217.3,281.8,183.4,183.4,183.4,183.4
374,-2.7226919527181352,217.3,281.8,183.4,183.4,183.4,183.4
375,-2.7216913309053026,217.3,281.8,183.4,183.4,183.4,183.4
376,-2.7206907090924695,217.3,281.8,183.4,183.4,183.4,183.4
377,-2.719690087279637,217.3,281.8,183.4,183.4,183.4,183.4
378,-2.718689465466804,217.3,281.8,183.4,183.4,183.4,183.4
379,-2.717688843653971,217.3,281.8,183.4,183.4,183.4,183.4
380,-2.7166882218411383,217.3,281.8,183.4,183.4,183.4,183.4
381,-2.7156876000283057,217.3,281.8,183.4,183.4,183.4,183.4
382,-2.7146869782154726,217.3,281.8,183.4,183.4,183.4,183.4
383,-2.71368635640264,217.3,281.8,183.4,183.4,183.4,183.4
384,-2.7126857345898068,217.3,281.8,183.4,183.4,183.4,183.4
385,-2.711685112776974,217.3,281.8,183.4,183.4,183.4,183.4
386,-2.7106844909641414,217.3,281.8,183.4,183.4,183.4,183.4
